"Path","Key","Value"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow font downloads","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1604"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow installation of desktop items","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1800"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow installation of desktop items","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1800"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Java permissions","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1C00"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Java permissions","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1C00"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Launching applications and files in an IFRAME","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1804"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Launching applications and files in an IFRAME","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1804"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Logon options","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1A00"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Logon options","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1A00"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable MIME Sniffing","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2100"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable MIME Sniffing","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2100"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable dragging of content from different domains within a window","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2708"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable dragging of content from different domains within a window","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2708"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable dragging of content from different domains across windows","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2709"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Enable dragging of content from different domains across windows","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2709"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Navigate windows and frames across different domains","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1607"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Navigate windows and frames across different domains","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1607"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow active content over restricted protocols to access my computer","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2300"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow active content over restricted protocols to access my computer","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2300"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Do not prompt for client certificate selection when no certificates or only one certificate exists.","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1A04"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Do not prompt for client certificate selection when no certificates or only one certificate exists.","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1A04"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Automatic prompting for ActiveX controls","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2201"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Automatic prompting for ActiveX controls","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2201"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Automatic prompting for file downloads","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2200"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Automatic prompting for file downloads","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2200"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run ActiveX controls and plugins","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1200"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run ActiveX controls and plugins","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1200"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Script ActiveX controls marked safe for scripting","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1405"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Script ActiveX controls marked safe for scripting","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1405"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Don't run antimalware programs against ActiveX controls","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","270C"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Don't run antimalware programs against ActiveX controls","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","270C"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Initialize and script ActiveX controls not marked as safe","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1201"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Initialize and script ActiveX controls not marked as safe","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1201"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Scripting of Java applets","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1402"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Scripting of Java applets","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1402"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run .NET Framework-reliant components signed with Authenticode","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2001"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run .NET Framework-reliant components signed with Authenticode","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2001"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Software channel permissions","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1E05"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Software channel permissions","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1E05"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Submit non-encrypted form data","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1601"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Submit non-encrypted form data","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1601"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run .NET Framework-reliant components not signed with Authenticode","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2004"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Run .NET Framework-reliant components not signed with Authenticode","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2004"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Userdata persistence","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1606"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Userdata persistence","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","1606"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow script-initiated windows without size or position constraints","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2102"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow script-initiated windows without size or position constraints","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2102"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Web sites in less privileged Web content zones can navigate into this zone","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2101"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Web sites in less privileged Web content zones can navigate into this zone","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","2101"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow VBScript to run in Internet Explorer","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","140C"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone\Allow VBScript to run in Internet Explorer","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","140C"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow websites to open windows without status bar or Address bar","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","2104"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow websites to open windows without status bar or Address bar","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","2104"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow video and animation on a webpage that uses an older media player","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","120A"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow video and animation on a webpage that uses an older media player","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","120A"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow scriptlets","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","1209"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Allow scriptlets","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","1209"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Turn off first-run prompt","HKLM\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","1208"
"Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone\Turn off first-run prompt","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","1208"
